Tweet,followers,type,coordinates,City,State,time,epoch_time(EST),Sentiment,Result
"Obama: ""Cubans helped remake America even as they felt a painful yearnings for the families they left back."" Cuba",13942,Polygon,"-84.576827, 33.647549; -84.576827, 33.8868859; -84.289385, 33.8868859; -84.289385, 33.647549",Atlanta,GA,12/17/2014 17:03,1418817818,-0.600000024,n
"doesn't complain about diplomatic relations w/ China &amp; Vietnam. But when it comes to Cuba, it's an outrage. Conse",631,Polygon,"-118.230888, 33.905084; -118.230888, 33.9454397; -118.175869, 33.9454397; -118.175869, 33.905084",Lynwood,CA,12/17/2014 17:03,1418817829,-1.349999905,n
"Obama: ""All of this bound America and Cuba in a unique relationship. At once family, and foe"".",3116,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 17:03,1418817835,-0.284999996,n
Wonder how and Cuba coordinated announcements at the same time? Raul Castro redoubles to fight for socialism in o,953,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 17:04,1418817851,-0.200000003,n
Alan Gross freed by Cuba and now US and Cuba begin diplomatic talks. Could Mercury entering Capricorn (government) helped this,304,Polygon,"-80.297165, 25.627038; -80.297165, 25.771859; -80.245009, 25.771859; -80.245009, 25.627038",Coral Gables,FL,12/17/2014 17:04,1418817866,1.200000048,p
"We've supported policies that advance democracy in Cuba, sooooo we're recognizing their communist government as legitimate now",314,Polygon,"-93.329148, 44.889964; -93.329148, 45.051257; -93.194578, 45.051257; -93.194578, 44.889964",Minneapolis,MN,12/17/2014 17:04,1418817868,0.451060653,p
"Though this policy has been rooted in the 'best of intentions' no other nation joins us in this action against Cuba, Obama say",4000,Polygon,"-87.940033, 41.644102; -87.940033, 42.0230669; -87.523993, 42.0230669; -87.523993, 41.644102",Chicago,IL,12/17/2014 17:04,1418817879,0.49000001,p
President Obama starts by recognizing that U.S. policy toward Cuba has been counterproductive.,12983,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 17:04,1418817888,-0.49000001,n
"Bye, bye embargo com Cuba.",2314,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935",Manhattan,NY,12/17/2014 17:05,1418817904,1,p
America and Cuba normalizing relationship is the best foreign policy ever.,32,Polygon,"-122.34266, 37.699279; -122.34266, 37.8847092; -122.114711, 37.8847092; -122.114711, 37.699279",Oakland,CA,12/17/2014 17:05,1418817921,0.069333009,p
"POTUS acknowledges failed sanctions on Cuba and only hinder Cuban people, not regime.",260,Polygon,"-81.2445014, 28.489488; -81.2445014, 28.568794; -81.1256316, 28.568794; -81.1256316, 28.489488",Alafaya,FL,12/17/2014 17:05,1418817925,-0.671749949,n
"Obama, acknowledging US sanctions against Cuba have failed. ""No other nation joins us .... and it has had little effect"".",3116,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 17:05,1418817925,0,n
"Obama: ""A major obstacle stood in our way: the wrongful imprisonment in Cuba of ...Alan Gross for 5 years"".",3116,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 17:05,1418817947,-1.205757499,n
"Cuban-Americans have been reunited w/their families and are the ""best possible ambassadors"" to Cuba, Obama says USCuba",4001,Polygon,"-87.940033, 41.644102; -87.940033, 42.0230669; -87.523993, 42.0230669; -87.523993, 41.644102",Chicago,IL,12/17/2014 17:06,1418817965,0.980000019,p
announcing historic breakthrough with Cuba: American sanctions policy enforced for decades has had little effect.,1784,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935",Manhattan,NY,12/17/2014 17:06,1418817967,0.49000001,p
President Obama says made a personal appeal that he intervene to improve U.S./Cuba relations.,2570,Polygon,"-80.519851, 39.719801; -80.519851, 42.516072; -74.689517, 42.516072; -74.689517, 39.719801",Pennsylvania,US,12/17/2014 17:06,1418817978,0.49000001,p
"Obama making a speech about lifting the embargo on Cuba. ""Oh I'm watching the Kardashians"" who said what andrewandana",304,Polygon,"-74.6846128, 40.056043; -74.6846128, 40.0972253; -74.643946, 40.0972253; -74.643946, 40.056043",Georgetown,NJ,12/17/2014 17:06,1418817997,1,p
"Obama: ""In exchange for its three agents, Cuba released one of the most important intelligence agents America has ever had in",3116,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 17:06,1418818005,0.654999971,p
They are going to have to rewrite the next season of with Obama basically accomplishing Guzman's Cuba interest.,700,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 17:06,1418818009,0.272789001,p
Obama: He has wanted to revise U.S. policy toward Cuba but the wrongful imprisonment of Alan Gross was a major obstacle,7607,Polygon,"-77.144435, 38.789907; -77.144435, 38.8448531; -77.037304, 38.8448531; -77.037304, 38.789907",Alexandria,VA,12/17/2014 17:06,1418818017,-2.01545459,n
President Obama announced a major shift in Cuba policy.,1776,Polygon,"-73.431248, 40.687389; -73.431248, 40.718198; -73.393066, 40.718198; -73.393066, 40.687389",North Amityville,NY,12/17/2014 17:07,1418818034,0.365333349,p
smh yes and getting in bed with communists will help those oppressed in Cuba how? Please. I am disgusted,275,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308",Florida,US,12/17/2014 17:07,1418818039,-0.495000005,n
Senator Rubio is right. We shouldn't put up with human rights violations in Cuba! Close Guantanamo Bay!,893,Polygon,"-93.207783, 44.89076; -93.207783, 44.992279; -93.003514, 44.992279; -93.003514, 44.89076",St Paul,MN,12/17/2014 17:07,1418818042,-1.200000048,n
"Obama is correct in saying that trading is a right that Americans should enjoy with all nations, including Cuba.",12983,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 17:07,1418818050,0.980000019,p
"Wow this is huge for Cuba! But can we finally travel there? That's what I wanna know... Cuz if so, I'm going!",2539,Polygon,"-157.96614, 21.37939; -157.96614, 21.428691; -157.907975, 21.428691; -157.907975, 21.37939",Waimalu,HI,12/17/2014 17:07,1418818051,0.400000006,p
"Cuba ... good lord, it's about time. Great to have a President who understands how the world is supposed to turn.",5951,Polygon,"-87.285468, 30.437965; -87.285468, 30.504789; -87.218996, 30.504789; -87.218996, 30.437965",Brent,FL,12/17/2014 17:07,1418818062,-0.300000012,n
President Obama just made getting Cuban cigars easier. I'm in love.,241,Polygon,"-94.845486, 38.868002; -94.845486, 39.332095; -94.3854414, 39.332095; -94.3854414, 38.868002",Kansas City,MO,12/17/2014 17:07,1418818067,1.052999973,p
Raul Castro talks at same time,953,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 17:07,1418818068,0.200000003,p
on Cuba: we will immediately begin discussions with Cuba to re-establish relations severed in 1961,1784,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935",Manhattan,NY,12/17/2014 17:07,1418818069,0.224999994,p
"Obama: ""I believe American and Cuban healthcare workers should work together side by side to fight this disease"" ([Ebola]]",3116,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 17:08,1418818094,-0.305789262,n
Isolation has not worked. It's time for a new approach. Obama on USCuba,4001,Polygon,"-87.940033, 41.644102; -87.940033, 42.0230669; -87.523993, 42.0230669; -87.523993, 41.644102",Chicago,IL,12/17/2014 17:08,1418818115,0.474554986,p
"Yes! RT Obama on Cuba: These 50 yrs has shown isolation does not work, time for new approach",2539,Polygon,"-157.96614, 21.37939; -157.96614, 21.428691; -157.907975, 21.428691; -157.907975, 21.37939",Waimalu,HI,12/17/2014 17:08,1418818131,0.474554986,p
"Let's be honest, it was Jay-Z and Beyoncé that kickstarted this mending of diplomatic ties with Cuba",438,Polygon,"-71.10451, 42.335755; -71.10451, 42.347663; -71.0833002, 42.347663; -71.0833002, 42.335755",Fenway,MA,12/17/2014 17:08,1418818133,0.216379106,p
I see you trying to get in with Cuba I hope they don't fall for your bullshit.,662,Polygon,"-115.2092535, 35.984784; -115.2092535, 36.137145; -115.0610763, 36.137145; -115.0610763, 35.984784",Paradise,NV,12/17/2014 17:08,1418818134,-0.038499981,n
"Obama is re-establishing diplomatic relations with Cuba, but he can't lift the economic embargo without the prior approval of",372,Polygon,"-73.933612, 40.785365; -73.933612, 40.91533; -73.765271, 40.91533; -73.765271, 40.785365",Bronx,NY,12/17/2014 17:09,1418818141,-0.364473403,n
Cuba's status as state sponsor of terrorism to be reviewed: Obama,1054,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 17:09,1418818143,-1.799999952,n
has directed to review Cuba's status as state sponsor of terrorism,2695,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 17:09,1418818145,-0.899999976,n
I’m going to Cuba next week.,35483,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935",Manhattan,NY,12/17/2014 17:09,1418818146,0.058857001,p
US to re-establish diplomatic ties with Cuba and embassy in Havana. SECSTATE to review Cuba's classification on terrorist lis,260,Polygon,"-81.2445014, 28.489488; -81.2445014, 28.568794; -81.1256316, 28.568794; -81.1256316, 28.489488",Alafaya,FL,12/17/2014 17:09,1418818146,0.355803996,p
Soon we can buy Cuban cigars. The good ones. POTUS is lifting the ban on Cuba. ??,1150,Polygon,"-71.191505, 42.227797; -71.191505, 42.399542; -70.986004, 42.399542; -70.986004, 42.227797",Boston,MA,12/17/2014 17:09,1418818154,-0.003723517,n
HOLY CRAP. Banking relations restored in Cuba!!!!,1391,Polygon,"-73.962582, 40.541722; -73.962582, 40.8000371; -73.699793, 40.8000371; -73.699793, 40.541722",Queens,NY,12/17/2014 17:09,1418818160,1,p
"Embargo fail, so let's be friends again: says it's time to visit Cuba! I do love their music and art.",6446,Polygon,"-124.482003, 32.528832; -124.482003, 42.009519; -114.131212, 42.009519; -114.131212, 32.528832",California,US,12/17/2014 17:09,1418818161,0.570000052,p
"Obama to allow use of US debit and credit cards in Cuba. (Till now, only European ones have worked there).",3116,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 17:09,1418818178,0.154088408,p
Calling - it is now easier to travel to Cuba - will US flights follow? CubaPolicy,2984,Polygon,"-84.576827, 33.647549; -84.576827, 33.8868859; -84.289385, 33.8868859; -84.289385, 33.647549",Atlanta,GA,12/17/2014 17:09,1418818180,0.519400001,p
"The real question is this - if 99% of all other countries can visit/trade w/ Cuba, why are they so poor? Castro takes all",772,Polygon,"-95.823268, 29.522325; -95.823268, 30.1546646; -95.069705, 30.1546646; -95.069705, 29.522325",Houston,TX,12/17/2014 17:09,1418818184,-0.735000014,n
Today the United States of America is changing its relationship with the people of Cuba but our own people are still SOL. -,1144,Polygon,"-87.022482, 35.99451; -87.022482, 36.405448; -86.560616, 36.405448; -86.560616, 35.99451",Nashville,TN,12/17/2014 17:09,1418818193,0.221367747,p
"Obama: ""US financial institutions will be allowed to open accounts at Cuban financial institutions""",3116,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 17:10,1418818216,0.146734998,p
Who's ready to visit Cuba?!!! Long time coming!,1185,Polygon,"-87.940033, 41.644102; -87.940033, 42.0230669; -87.523993, 42.0230669; -87.523993, 41.644102",Chicago,IL,12/17/2014 17:10,1418818218,-0.200000003,n
"Thank you President Obama for restoring relations with Cuba ""Isolation does not work America"" Cuba here I here come, take m",15975,Polygon,"-85.605166, 30.355644; -85.605166, 35.000771; -80.742567, 35.000771; -80.742567, 30.355644",Georgia,US,12/17/2014 17:10,1418818229,1.485000014,p
President: US credit cards and banks in Cuba now authorized,117,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 17:10,1418818231,0.253408015,p
"Obama: ""[American communications expert] AlanGross was released by the Cuban government on humanitarian grounds.""",13941,Polygon,"-84.576827, 33.647549; -84.576827, 33.8868859; -84.289385, 33.8868859; -84.289385, 33.647549",Atlanta,GA,12/17/2014 17:10,1418818231,0.550000012,p
I was expecting more than a simple review of Cuba as a state sponsoring terrorism. It should be excluded from that list altoge,12984,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 17:10,1418818237,-0.899999976,n
Wow US and Cuba strengthening their relationship,467,Polygon,"-94.903464, 39.695403; -94.903464, 39.821255; -94.7519089, 39.821255; -94.7519089, 39.695403",St Joseph,MO,12/17/2014 17:10,1418818238,0.228,p
"Obama making banking, trade and technology exchange ""easier"" between US and Cuba / CubaPolicy",2984,Polygon,"-84.576827, 33.647549; -84.576827, 33.8868859; -84.289385, 33.8868859; -84.289385, 33.647549",Atlanta,GA,12/17/2014 17:10,1418818239,0.980000019,p
Real Cohibas for my friends! Cuba,570,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538",Los Angeles,CA,12/17/2014 17:10,1418818241,0.550000012,p
"Welp, I guess Cuban cigars are gonna become Cuba's main export to the U.S. in the near future. embargolift",530,Polygon,"-96.639706, 40.375437; -96.639706, 43.50102; -90.140061, 43.50102; -90.140061, 40.375437",Iowa,US,12/17/2014 17:10,1418818247,0.715664983,p
Cuba no longer designated as state sponsor of terrorism. Liveblogging here,3421,Polygon,"-80.498527, 25.6549289; -80.498527, 25.6886916; -80.4158778, 25.6886916; -80.4158778, 25.6549289",The Hammocks,FL,12/17/2014 17:10,1418818254,-0.899999976,n
America and Cuba are friends again at last,1506,Polygon,"-76.711517, 39.197211; -76.711517, 39.372215; -76.529388, 39.372215; -76.529388, 39.197211",Baltimore,MD,12/17/2014 17:10,1418818257,0.550000012,p
these 50 years have shown isolation does not work Obama on lifting embargo after exchange for AlanGross Cuban5 etc,1736,Polygon,"-77.172219, 38.827378; -77.172219, 38.934311; -77.031779, 38.934311; -77.031779, 38.827378",Arlington,VA,12/17/2014 17:10,1418818258,1,p
Obama plans to normalize relations with Cuba? This can go either really well or really bad for him,243,Polygon,"-83.334197, 42.795097; -83.334197, 42.861512; -83.215202, 42.861512; -83.215202, 42.795097",Oxford,MI,12/17/2014 17:11,1418818277,-1.032000065,n
New opportunities to support independent media in Cuba? It was about time! CubaPolicy,1355,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 17:11,1418818277,0.400000006,p
Yay! I will finally be able to visit Cuba one day! CubaRelations Obama GlobalAffairs Havana 50yrsofIsolationNowOver ??,367,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538",Los Angeles,CA,12/17/2014 17:11,1418818278,0.012255,p
"The NCAA hires Oliver Luck, and talks between the U.S. and Cuba reach new heights. Coincidence? I think not.",321,Polygon,"-80.297884, 26.228692; -80.297884, 26.31183; -80.2016611, 26.31183; -80.2016611, 26.228692",Coral Springs,FL,12/17/2014 17:11,1418818279,0.624590993,p
the U.S and Cuba are friends again..... Yay.,891,Polygon,"-95.442801, 35.667946; -95.442801, 35.797212; -95.298037, 35.797212; -95.298037, 35.667946",Muskogee,OK,12/17/2014 17:11,1418818286,0.550000012,p
.helped broker a truce between Cuba &amp; US. Now maybe he should stop pandering to China re: Tibet.,509,Polygon,"-75.280284, 39.871811; -75.280284, 40.13792; -74.955712, 40.13792; -74.955712, 39.871811",Philadelphia,PA,12/17/2014 17:11,1418818287,0.070999995,p
Obama has it exactly backwards. US sanctions do not keep info out of Cuba. The Cuban regime suppresses Internet and news.,15869,Polygon,"-118.5173575, 33.9951771; -118.5173575, 34.050199; -118.443482, 34.050199; -118.443482, 33.9951771",Santa Monica,CA,12/17/2014 17:11,1418818297,-0.431913882,n
