last_name,first_name,birthday,gender,type,state,district,party,url,address,phone,contact_form,rss_url,twitter,facebook,facebook_id,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Johnson,Henry,10/2/1954,M,rep,GA,4,Democrat,http://hankjohnson.house.gov,2240 Rayburn HOB; Washington DC 20515-1004,202-225-1605,https://hankjohnson.house.gov/contact-me/email-me,http://hankjohnson.house.gov/rss.xml,RepHankJohnson,1.15E+11,1.15E+11,RepHankJohnson,UCqMici9I7nz_i-PN7eSYjwQ,J000288,1843,N00027848,,1020576,412199,68070,"Henry C. Johnson, Jr.",gIQAC8oUAP,20712,Hank Johnson
Johnson,Ron,4/8/1955,M,sen,WI,,Republican,http://www.ronjohnson.senate.gov,328 Hart Senate Office Building Washington DC 20510,202-224-5323,http://www.ronjohnson.senate.gov/public/index.cfm/contact,http://www.ronjohnson.senate.gov/public/index.cfm/rss/feed,SenRonJohnson,senronjohnson,1.86E+14,SenatorRonJohnson,UCG9XyTVtOAs7VX_q_QVHoaw,J000293,2086,N00032546,S345,62835,412496,126217,Ron Johnson (Wisconsin),gIQAYIfTKP,41111,Ron Johnson (U.S. politician)
Johnson,Sam,10/11/1930,M,rep,TX,3,Republican,http://samjohnson.house.gov,2304 Rayburn HOB; Washington DC 20515-4303,202-225-4201,http://samjohnson.house.gov/contact/,http://samjohnson.house.gov/news/rss.aspx,SamsPressShop,RepSamJohnson,52454091867,RepSamJohnson,UCmzL7gzMX6-bgS9HNt8a8TA,J000174,603,N00008028,,18711,400206,27079,,gIQAltpUAP,29143,Sam Johnson
Jones,Walter,2/10/1943,M,rep,NC,3,Republican,http://jones.house.gov,2333 Rayburn HOB; Washington DC 20515-3303,202-225-3415,https://jones.house.gov/contact-me/email-me,http://jones.house.gov/rss.xml,RepWalterJones,15083070102,15083070102,RepWalterJones,UCZdvBD1F5FXAQyJFD2aTiWA,J000255,612,N00002299,,36693,400209,21785,Walter B. Jones,gIQALhiUAP,29546,"Walter B. Jones, Jr."
Jordan,Jim,2/17/1964,M,rep,OH,4,Republican,http://jordan.house.gov,1524 Longworth HOB; Washington DC 20515-3504,202-225-2676,http://jordan.house.gov/contact/,http://jordan.house.gov/news/rss.aspx,Jim_Jordan,repjimjordan,35499336459,RepJimJordan,UCPFBhS00ivPV585GlnNlyqA,J000289,1868,N00027894,,1022879,412226,8158,Jim Jordan,gIQAjcfUAP,20738,Jim Jordan (Ohio politician)
Kaptur,Marcy,6/17/1946,F,rep,OH,9,Democrat,http://www.kaptur.house.gov,2186 Rayburn HOB; Washington DC 20515-3509,202-225-4146,https://forms.house.gov/kaptur/webforms/issue_subscribe.shtml,http://kaptur.house.gov/index.php?format=feed&amp;type=rss,RepMarcyKaptur,RepresentativeMarcyKaptur,1.74E+14,USRepMarcyKaptur,UCIJUNf22o09nO02oQPLKQ6w,K000009,616,N00003522,,1458,400211,27016,,gIQApw7AAP,15029,Marcy Kaptur
Keating,William,9/6/1952,M,rep,MA,9,Democrat,http://keating.house.gov,315 Cannon HOB; Washington DC 20515-2109,202-225-3111,https://forms.house.gov/keating/webforms/contact.shtml,http://keating.house.gov/index.php?format=feed&amp;type=rss,USRepKeating,Congressman.Keating,1.83E+14,RepBillKeating,UC7KPV4xdxO2dms9vl6tETmg,K000375,2025,N00031933,,61856,412435,4743,,gIQA23JXKP,21140,William R. Keating
Kelly,Mike,5/10/1948,M,rep,PA,3,Republican,http://kelly.house.gov,1519 Longworth HOB; Washington DC 20515-3803,202-225-5406,https://kelly.house.gov/contact-me/email-me,http://kelly.house.gov/rss.xml,MikeKellyPA,1.91E+14,1.91E+14,repmikekelly,UCoz6u3ooQxoijsWvhoQ0D-A,K000376,2051,N00031647,,62696,412465,119463,Mike Kelly,gIQAXuVWKP,21167,Mike Kelly (Pennsylvania)
Kind,Ron,3/16/1963,M,rep,WI,3,Democrat,http://kind.house.gov,1502 Longworth HOB; Washington DC 20515-4903,202-225-5506,https://kindforms.house.gov/email-ron,http://kind.house.gov/common/rss/?rss=52,RepRonKind,repronkind,89152017954,RepRonKind,UC0_BilariURHwSHf9baGykg,K000188,1498,N00004403,,45870,400218,630,Ron Kind,gIQA0kXHAP,29769,Ron Kind
King,Peter,4/5/1944,M,rep,NY,2,Republican,http://peteking.house.gov,339 Cannon HOB; Washington DC 20515-3202,202-225-7896,https://peteking.house.gov/contact/email-me,http://peteking.house.gov/rss.xml,RepPeteKing,,,RepPeterKing,UCbyQC19DsAq01oDBfZn_diw,K000210,635,N00001193,,26487,400219,26968,Peter T. King,gIQAr6fAAP,29375,Peter T. King
King,Steve,5/28/1949,M,rep,IA,4,Republican,http://steveking.house.gov,2210 Rayburn HOB; Washington DC 20515-1504,202-225-4426,https://forms.house.gov/king/webforms/issue_subscribe.html,http://steveking.house.gov/index.php?format=feed&amp;type=rss,SteveKingIA,stevekingia,1.34E+14,stevekingia,UCvdJ--cxsVyght3ZDise0mw,K000362,1724,N00025237,,1003590,400220,10853,Steve King,gIQA958MAP,20325,Steve King
Kinzinger,Adam,2/27/1978,M,rep,IL,16,Republican,http://kinzinger.house.gov,1221 Longworth HOB; Washington DC 20515-1316,202-225-3635,https://kinzinger.house.gov/email-adam,http://kinzinger.house.gov/common/rss//index.cfm?rss=49,RepKinzinger,RepKinzinger,1.88E+14,RepAdamKinzinger,UCjDHxyjndxxhjuPWyEBc7UA,K000378,2014,N00030667,,62573,412421,116559,Adam Kinzinger,gIQARqVWKP,21128,Adam Kinzinger
Kirk,Mark,9/15/1959,M,sen,IL,,Republican,http://www.kirk.senate.gov,524 Hart Senate Office Building Washington DC 20510,202-224-2854,http://www.kirk.senate.gov/?p=comment_on_legislation,http://kirk.senate.gov/rss/?p=hot_topic,SenatorKirk,SenatorKirk,1.16E+14,SenatorKirk,UCJ-pgDYehtW_7VdKtNuv7EA,K000360,1647,N00012539,S339,85221,400222,33502,Mark Kirk,gIQAfhXHAP,20115,Mark Kirk
Kline,John,9/6/1947,M,rep,MN,2,Republican,http://kline.house.gov,2439 Rayburn HOB; Washington DC 20515-2302,202-225-2271,http://kline.house.gov/contact/,http://kline.house.gov/common/rss/?rss=47,RepJohnKline,repjohnkline,7.70E+14,repjohnkline,UCq-OxgMJUAZEGBT8q2JT9NQ,K000363,1733,N00004436,,1003596,400224,20311,John Kline,gIQAW0U3DP,20333,John Kline (politician)
Labrador,Raúl,12/8/1967,M,rep,ID,1,Republican,http://labrador.house.gov,1523 Longworth HOB; Washington DC 20515-1201,202-225-6611,https://labradorforms.house.gov/email-me,http://labrador.house.gov/common/rss//index.cfm?rss=49,Raul_Labrador,raul.r.labrador,1.81E+14,RepLabrador,UC1KKgNc0j8CoAGnWEJfhxJA,L000573,2011,N00031377,,94987,412419,57391,Raul Labrador,gIQAfl8vKP,21125,Raúl Labrador
Lamborn,Doug,5/24/1954,M,rep,CO,5,Republican,http://lamborn.house.gov,2402 Rayburn HOB; Washington DC 20515-0605,202-225-4422,https://lambornforms.house.gov/contact-form,http://lamborn.house.gov/news-rss-graphic/news-rss-graphic/,RepDLamborn,CongressmanDougLamborn,45059452286,CongressmanLamborn,UCaYsGYMniq4nwBBMKFIwsow,L000564,1834,N00028133,,1022846,412191,2698,Doug Lamborn,gIQAN69TAP,20704,Doug Lamborn
Lance,Leonard,6/25/1952,M,rep,NJ,7,Republican,http://lance.house.gov,2352 Rayburn HOB; Washington DC 20515-3007,202-225-5361,https://lance.house.gov/contact-me1,http://lance.house.gov/rss-button/rss-button/,RepLanceNJ7,CongressmanLance,1.01E+14,CongressmanLance,UCASO5iqjLfU4jo8xKKZIq8g,L000567,1936,N00000898,,1031349,412290,4443,,gIQAi49TAP,20929,Leonard Lance
Langevin,James,4/22/1964,M,rep,RI,2,Democrat,http://langevin.house.gov,109 Cannon HOB; Washington DC 20515-3902,202-225-2735,https://langevin.house.gov/contact-me/email-me,http://langevin.house.gov/rss.xml,JimLangevin,CongressmanJimLangevin,6578978441,jimlangevin,UCQ1sth-7umw1k-fSVqdfRTg,L000559,1668,N00009724,,86608,400230,55787,Jim Langevin,gIQABs8MAP,20136,James Langevin
Lankford,James,3/4/1968,M,sen,OK,,Republican,http://www.lankford.senate.gov,B40C Dirksen Senate Office Building Washington DC 20510,202-224-5754,,,SenatorLankford,SenatorLankford,1.31E+14,SenatorLankford,UCz8T6sK5fEycyWmVz6Vpe5Q,L000575,2050,N00031129,S378,1033847,412464,124938,James Lankford,gIQAcjhZKP,21166,James Lankford
Larsen,Rick,6/15/1965,M,rep,WA,2,Democrat,http://larsen.house.gov,2113 Rayburn HOB; Washington DC 20515-4702,202-225-2605,http://larsen.house.gov/contact-rick/email-rick,http://larsen.house.gov/rss.xml,RepRickLarsen,RepRickLarsen,1.36E+14,congressmanlarsen,UCMv7LsJtiyO4AJcbRux5CxQ,L000560,1675,N00009759,,86610,400232,56231,,,20145,Rick Larsen
Larson,John,7/22/1948,M,rep,CT,1,Democrat,http://www.larson.house.gov,1501 Longworth HOB; Washington DC 20515-0701,202-225-2265,https://forms.house.gov/larson/contact_new.html,http://www.larson.house.gov/index.php?format=feed&amp;type=rss,RepJohnLarson,RepJohnLarson,6352928631,RepJohnLarson,UCGPsvFF-9WfpdRSCcCrPLiQ,L000557,1583,N00000575,,36596,400233,17188,John B. Larson,gIQAmHHN9O,29908,John B. Larson
Latta,Robert,4/18/1956,M,rep,OH,5,Republican,http://latta.house.gov,2448 Rayburn HOB; Washington DC 20515-3505,202-225-6405,https://latta.house.gov/contact/contactform.htm,http://latta.house.gov/news/rss.aspx,BobLatta,boblatta,1.00E+14,CongressmanBobLatta,UCVSBVHoWu-eWnBBQaMKZ_sQ,L000566,1885,N00012233,,1028071,412256,9926,Robert E. Latta,gIQAYPcwKP,20755,Bob Latta
Leahy,Patrick,3/31/1940,M,sen,VT,,Democrat,http://www.leahy.senate.gov,437 Russell Senate Office Building Washington DC 20510,202-224-4242,https://www.leahy.senate.gov/contact/,http://www.leahy.senate.gov/rss/feeds/press/,SenatorLeahy,SenatorPatrickLeahy,1.79E+14,SenatorPatrickLeahy,UC46QHVobf7FO-tWehsRoDog,L000174,1383,N00009918,S057,1552,300065,53353,Patrick Leahy,gIQAQnnb9O,14307,Patrick Leahy
Lee,Barbara,7/16/1946,F,rep,CA,13,Democrat,http://lee.house.gov,2267 Rayburn HOB; Washington DC 20515-0513,202-225-2661,http://lee.house.gov/contact-the-office/email-me,http://lee.house.gov/rss.xml,RepBarbaraLee,RepBarbaraLee,92190287786,RepLee,UCnRgK2MXAQOUau0JXqseeNA,L000551,1501,N00008046,,54579,400237,8315,,gIQArxTS9O,29778,Barbara Lee
Lee,Mike,6/4/1971,M,sen,UT,,Republican,http://www.lee.senate.gov,316 Hart Senate Office Building Washington DC 20510,202-224-5444,http://www.lee.senate.gov/public/index.cfm/contact,http://www.lee.senate.gov/public/index.cfm/rss/feed,SenMikeLee,senatormikelee,1.78E+14,senatormikelee,UCplVxs_j_sLAt0fkplXcl4A,L000577,2080,N00031696,S346,9267977,412495,66395,Mike Lee,gIQAwTVWKP,41110,Mike Lee (U.S. politician)
Levin,Sander,9/6/1931,M,rep,MI,9,Democrat,http://levin.house.gov,1236 Longworth HOB; Washington DC 20515-2209,202-225-4961,https://levin.house.gov/contact-me/email-me,http://levin.house.gov/rss.xml,RepSandyLevin,RepSandyLevin,2.24E+14,mi12yes,UCkVlSO4vhgPTgWYzY29Z7Gg,L000263,683,N00003950,,251,400238,26918,Sander Levin,gIQAv24SAP,15033,Sander M. Levin
Lewis,John,2/21/1940,M,rep,GA,5,Democrat,http://johnlewis.house.gov,343 Cannon HOB; Washington DC 20515-1005,202-225-3801,https://johnlewis.house.gov/contact-me/email-me-zip,http://johnlewis.house.gov/rss.xml,RepJohnLewis,RepJohnLewis,82737208404,repjohnlewis,UC_jpkZzdyGhTBGBZ3UTNwjA,L000287,688,N00002577,,2528,400240,26820,John Lewis (Georgia),gIQAaw4SAP,15431,John Lewis (U.S. politician)
Lipinski,Daniel,7/15/1966,M,rep,IL,3,Democrat,http://www.lipinski.house.gov,2346 Rayburn HOB; Washington DC 20515-1303,202-225-5701,https://lipinskiforms.house.gov/contact-form,http://www.lipinski.house.gov/common/rss//index.cfm?rss=25,RepLipinski,repdanlipinski,1.03E+14,lipinski03,UC4-dyxzIODTMk1-12QPEpoQ,L000563,1781,N00027239,,1013046,400630,33692,Daniel Lipinski,gIQAJLoPMP,20508,Dan Lipinski
LoBiondo,Frank,5/12/1946,M,rep,NJ,2,Republican,http://lobiondo.house.gov,2427 Rayburn HOB; Washington DC 20515-3002,202-225-6572,https://lobiondo.house.gov/contact-me/email-me,http://lobiondo.house.gov/rss.xml,RepLoBiondo,FrankLoBiondo,,USRepFrankLoBiondo,UCXBUOE1MAEUMNIg67sivY9Q,L000554,699,N00000851,,30867,400244,21890,Frank LoBiondo,gIQA0WNqAP,29539,Frank LoBiondo
Loebsack,David,12/23/1952,M,rep,IA,2,Democrat,http://loebsack.house.gov,1527 Longworth HOB; Washington DC 20515-1502,202-225-6576,https://loebsack.house.gov/forms/writeyourrep/,http://loebsack.house.gov/news/rss.aspx,DaveLoebsack,DaveLoebsack,2.92E+11,congressmanloebsack,UC0biZWEJAKHctxbmXfXJnOg,L000565,1846,N00027741,,1022883,412209,68964,Dave Loebsack,gIQAzr4SAP,20720,David Loebsack
Lofgren,Zoe,12/21/1947,F,rep,CA,19,Democrat,http://lofgren.house.gov,1401 Longworth HOB; Washington DC 20515-0519,202-225-3072,http://lofgren.house.gov/contact/,http://lofgren.house.gov/index.php?format=feed&amp;type=rss,RepZoeLofgren,zoelofgren,2.21E+11,RepZoeLofgren,UCOaQ79adORFcaTuJZoIFuZQ,L000397,701,N00007479,,36520,400245,21899,Zoe Lofgren,gIQAi3CLAP,29504,Zoe Lofgren
Long,Billy,8/11/1955,M,rep,MO,7,Republican,http://long.house.gov,1541 Longworth HOB; Washington DC 20515-2507,202-225-6536,https://longforms.house.gov/email-billy,http://long.house.gov/common/rss//index.cfm?rss=49,USRepLong,Rep.Billy.Long,1.40E+14,MOdistrict7,UCLQcbyxpHXXAsUJckscQY8g,L000576,2033,N00030676,,61880,412445,123401,,gIQA4szZKP,21150,Billy Long
Lowey,Nita,7/5/1937,F,rep,NY,17,Democrat,http://lowey.house.gov,2365 Rayburn HOB; Washington DC 20515-3217,202-225-6506,https://lowey.house.gov/contact-form/,http://www.house.gov/common/rss/?rss=18,NitaLowey,RepLowey,1.58E+14,nitalowey,UCkmeBYqhbomcWNNWzQCqcbg,L000480,709,N00001024,,6110,400246,26982,Nita Lowey,gIQAWtY09O,15612,Nita Lowey
Lucas,Frank,1/6/1960,M,rep,OK,3,Republican,http://lucas.house.gov,2405 Rayburn HOB; Washington DC 20515-3603,202-225-5565,https://lucas.house.gov/contact-me/email-me,http://lucas.house.gov/rss.xml,RepFrankLucas,7872057395,7872057395,RepFrankLucas,UCdYZbKY8pkWAThqwC3fdVMg,L000491,711,N00005559,,35692,400247,27032,Frank D. Lucas,gIQAtwMLAP,29393,Frank Lucas (Oklahoma)
Luetkemeyer,Blaine,5/7/1952,M,rep,MO,3,Republican,http://luetkemeyer.house.gov,2440 Rayburn HOB; Washington DC 20515-2503,202-225-2956,https://luetkemeyer.house.gov/forms/writeyourrep/,http://luetkemeyer.house.gov/news/rss.aspx,RepBlainePress,BlaineLuetkemeyer,1358702716,BLuetkemeyer,UCifiiQclKbBBrkSbCnN6REg,L000569,1931,N00030026,,1031348,412292,20400,,gIQAn2WgAP,20926,Blaine Luetkemeyer
Luján,Ben,6/7/1972,M,rep,NM,3,Democrat,http://lujan.house.gov,2446 Rayburn HOB; Washington DC 20515-3103,202-225-6190,https://forms.house.gov/lujan/contact-form.shtml,http://lujan.house.gov/index.php?option=com_bca-rss-syndicator&amp;feed_id=1,RepBenRayLujan,RepBenRayLujan,1.13E+11,Repbenraylujan,UCcO5AmF8HuJo4d0awEbst7Q,L000570,1939,N00029562,,1031351,412293,102842,,gIQAHFzTAP,20932,Ben R. Luján
Lummis,Cynthia,9/10/1954,F,rep,WY,0,Republican,http://lummis.house.gov,2433 Rayburn HOB; Washington DC 20515-5000,202-225-2311,http://lummis.house.gov/contact/,http://lummis.house.gov/news/rss.aspx,CynthiaLummis,1.53E+14,1.53E+14,CynthiaLummis,UCUHix8UBq4Ha3LnKPxTtlJw,L000571,1960,N00029788,,1031365,412294,15546,Cynthia Lummis,gIQAWmVSAP,20953,Cynthia Lummis
Lynch,Stephen,3/31/1955,M,rep,MA,8,Democrat,http://lynch.house.gov,2369 Rayburn HOB; Washington DC 20515-2108,202-225-8273,https://lynch.house.gov/contact-me/email-me,http://lynch.house.gov/rss.xml,RepStephenLynch,repstephenlynch,1.34E+14,RepLynch,UCxL4zG0YWqC5XTO4af_FOgw,L000562,1686,N00013855,,1000222,400249,4844,Stephen Lynch,gIQAMEoVBP,20119,Stephen Lynch (politician)
Maloney,Carolyn,2/19/1946,F,rep,NY,12,Democrat,http://maloney.house.gov,2308 Rayburn HOB; Washington DC 20515-3212,202-225-7944,https://maloney.house.gov/contact-me/email-me,http://maloney.house.gov/rss.xml,RepMaloney,RepCarolynMaloney,3.97E+14,,,M000087,729,N00000078,,26162,400251,26978,Carolyn B. Maloney,gIQAcoKHAP,29379,Carolyn Maloney
Marchant,Kenny,2/23/1951,M,rep,TX,24,Republican,http://marchant.house.gov,2313 Rayburn HOB; Washington DC 20515-4324,202-225-6605,https://marchant.house.gov/contact/contactform.htm,http://marchant.house.gov/news/rss.aspx,RepKenMarchant,RepKennyMarchant,6349487899,RepKennyMarchant,UCQpnTMp5TdTRWEes8cjIfyQ,M001158,1806,N00026710,,1013059,400656,5549,,gIQAZ91QKP,20532,Kenny Marchant
Marino,Tom,8/15/1952,M,rep,PA,10,Republican,http://marino.house.gov,410 Cannon HOB; Washington DC 20515-3810,202-225-3731,https://marino.house.gov/contact-me/email-me,http://marino.house.gov/rss.xml,RepTomMarino,1.44E+14,1.44E+14,RepMarino,UCL8AvZKY5KuPk0T7G0jv7HA,M001179,2053,N00031777,,95129,412468,119478,Tom Marino,gIQAjRiXKP,21170,Tom Marino
Markey,Edward,7/11/1946,M,sen,MA,,Democrat,http://www.markey.senate.gov,218 Russell Senate Office Building Washington DC 20510,202-224-2742,http://www.markey.senate.gov/contact,,MarkeyMemo,EdJMarkey,6846731378,RepMarkey,UCT1ujew5yQy2uMhGrjiKHoA,M000133,735,N00000270,S369,260,400253,26900,Ed Markey,gIQAdQUz9O,14435,Ed Markey
Matsui,Doris,9/25/1944,F,rep,CA,6,Democrat,http://matsui.house.gov,2311 Rayburn HOB; Washington DC 20515-0506,202-225-7163,https://matsui.house.gov/email-representative-matsui,http://matsui.house.gov/index.php?format=feed&amp;type=rss,DorisMatsui,doris.matsui,,RepDorisMatsui,UCSqqxVkvskHq3cY2MCbTZsw,M001163,1814,N00027459,,26602,400663,28593,,gIQAK2naKP,20538,Doris Matsui
McCain,John,8/29/1936,M,sen,AZ,,Republican,http://www.mccain.senate.gov,241 Russell Senate Office Building Washington DC 20510,202-224-2235,http://www.mccain.senate.gov/public/index.cfm/contact-form,,SenJohnMcCain,johnmccain,6425923706,SenatorJohnMcCain,UC9IJssXDUaKHzwx6gW4wEoA,M000303,754,N00006424,S197,7476,300071,53270,John McCain,gIQAXQHr9O,15039,John McCain
McCarthy,Kevin,1/26/1965,M,rep,CA,23,Republican,http://kevinmccarthy.house.gov,2421 Rayburn HOB; Washington DC 20515-0523,202-225-2915,https://kevinmccarthy.house.gov/contact/email-me,http://kevinmccarthy.house.gov/index.php?format=feed&amp;type=rss,GOPLeader,CongressmanKevinMcCarthy,51052893175,repkevinmccarthy,UCdJUZUFSLJRlUpE-91-6DsA,M001165,1833,N00028152,,85231,412190,28918,Kevin McCarthy (California),gIQA7DQW9O,20703,Kevin McCarthy (California politician)
McCaul,Michael,1/14/1962,M,rep,TX,10,Republican,http://mccaul.house.gov,131 Cannon HOB; Washington DC 20515-4310,202-225-2401,https://mccaul.house.gov/contact/email-me,,McCaulPressShop,michaeltmccaul,6355254859,MichaelTMcCaul,UCRw6sGE0PH7_FCeTT3PQRaA,M001157,1804,N00026460,,1013056,400654,49210,Michael McCaul,gIQAwuBTMP,20530,Michael McCaul
McClintock,Tom,7/10/1956,M,rep,CA,4,Republican,http://mcclintock.house.gov,2331 Rayburn HOB; Washington DC 20515-0504,202-225-2511,https://mcclintockforms.house.gov/forms/contact-form.shtml,http://mcclintock.house.gov/atom.xml,RepMcClintock,81125319109,81125319109,McClintockCA04,UCMh04KC4LfIzKoXh2Xws_pw,M001177,1908,N00006863,,30359,412295,9715,,gIQAr0cdKP,20903,Tom McClintock
McCollum,Betty,7/12/1954,F,rep,MN,4,Democrat,http://mccollum.house.gov,2256 Rayburn HOB; Washington DC 20515-2304,202-225-6631,https://mccollum.house.gov/contact-me/email-me,http://mccollum.house.gov/rss.xml,BettyMcCollum04,repbettymccollum,1.53E+14,,,M001143,1653,N00012942,,86670,400259,3812,Betty McCollum,gIQAukFTKP,20122,Betty McCollum
McDermott,Jim,12/28/1936,M,rep,WA,7,Democrat,http://mcdermott.house.gov,1035 Longworth HOB; Washington DC 20515-4707,202-225-3106,https://forms.house.gov/mcdermott/webforms/new/contact.shtml,http://mcdermott.house.gov/index.php?format=feed&amp;type=rss,RepJimMcDermott,CongressmanJimMcDermott,2.46E+11,RepJimMcDermott,UCaghNJXAOo8VgJMKANvN1dg,M000404,766,N00009829,,5761,400262,27128,,gIQApQvNKP,15613,Jim McDermott
McGovern,James,11/20/1959,M,rep,MA,2,Democrat,http://mcgovern.house.gov,438 Cannon HOB; Washington DC 20515-2102,202-225-6101,https://mcgovern.house.gov/contact/email-me,http://mcgovern.house.gov/common/rss/?rss=15,RepMcGovern,RepJimMcGovern,1.48E+14,repjimmcgovern,UCpiUqp2ZF64tXqgR_EQo27g,M000312,1504,N00000179,,45976,400263,552,,gIQAZRKbKP,29729,Jim McGovern (American politician)
McHenry,Patrick,10/22/1975,M,rep,NC,10,Republican,http://mchenry.house.gov,2334 Rayburn HOB; Washington DC 20515-3310,202-225-2576,http://mchenry.house.gov/contact/zipauth.htm,http://mchenry.house.gov/news/rss.aspx,PatrickMcHenry,CongressmanMcHenry,8045519803,CongressmanMcHenry,UCY3PTRhkSH-eoltxPVZKD-w,M001156,1792,N00026627,,1007062,400644,21031,Patrick T. McHenry,gIQA70nx9O,20522,Patrick McHenry
McKinley,David,3/28/1947,M,rep,WV,1,Republican,http://mckinley.house.gov,412 Cannon HOB; Washington DC 20515-4801,202-225-4172,https://mckinleyforms.house.gov/email-me,http://mckinley.house.gov/common/rss//index.cfm?rss=49,RepMcKinley,RepMcKinley,1.30E+14,RepDavidMcKinley,UCt7BWx4b8ubXa-PneAu103g,M001180,2074,N00031681,,9269013,412487,117396,David McKinley,gIQALnNUKP,21188,David McKinley
McMorris Rodgers,Cathy,5/22/1969,F,rep,WA,5,Republican,http://mcmorris.house.gov,203 Cannon HOB; Washington DC 20515-4705,202-225-2006,https://mcmorrisforms.house.gov/write-to-cathy1,http://mcmorris.house.gov/common/rss/?rss=96,CathyMcMorris,mcmorrisrodgers,3.22E+11,mcmorrisrodgers,UCRp0lwIxAhq2Ia9_YgRWUkg,M001159,1809,N00026314,,1013063,400659,3217,Cathy McMorris Rodgers,gIQABLyUMP,20535,Cathy McMorris Rodgers
McNerney,Jerry,6/18/1951,M,rep,CA,9,Democrat,http://mcnerney.house.gov,2265 Rayburn HOB; Washington DC 20515-0509,202-225-1947,https://mcnerney.house.gov/contact/email-me,http://mcnerney.house.gov/rss.xml,RepMcNerney,jerrymcnerney,2.15E+14,RepJerryMcNerney,UClUOx6F8GKshxGBUBLkisug,M001166,1832,N00026926,,1021667,412189,29474,,gIQAlHAVBP,20702,Jerry McNerney
Meehan,Patrick,10/20/1955,M,rep,PA,7,Republican,http://meehan.house.gov,434 Cannon HOB; Washington DC 20515-3807,202-225-2011,https://meehan.house.gov/email-me,http://meehan.house.gov/rss/latest-news.xml,RepMeehan,CongressmanPatrickMeehan,1.36E+14,repmeehan,UCfOy3eW-KIg4aI3w_azyY6g,M001181,2052,N00031134,,1033856,412466,119474,Patrick Meehan,gIQA2yGVKP,21168,Pat Meehan
Meeks,Gregory,9/25/1953,M,rep,NY,5,Democrat,http://meeks.house.gov,2234 Rayburn HOB; Washington DC 20515-3205,202-225-3461,https://meeks.house.gov/contact-me/email-me,http://meeks.house.gov/rss.xml,GregoryMeeks,gregorymeeksny05,1557025818,gwmeeks,UCljJnwgQS6Z6-NypDyqKJZQ,M001137,1506,N00001171,,53469,400271,4360,,gIQAQwSKAP,29776,Gregory Meeks
Mica,John,1/27/1943,M,rep,FL,7,Republican,http://mica.house.gov,2187 Rayburn HOB; Washington DC 20515-0907,202-225-4035,https://mica.house.gov/contact-form,http://mica.house.gov/common/rss/index.cfm?rss=25,,JohnMica,,RepJohnMica,UCz0LX75a5nOW-JzZ0OYQLgQ,M000689,800,N00002793,,26395,400273,26805,John L. Mica,gIQAGSEKAP,29331,John Mica
Mikulski,Barbara,7/20/1936,F,sen,MD,,Democrat,http://www.mikulski.senate.gov,503 Hart Senate Office Building Washington DC 20510,202-224-4654,http://www.mikulski.senate.gov/contact/shareyouropinion.cfm,http://www.mikulski.senate.gov/rssfeed.cfm,SenatorBarb,SenatorMikulski,1.43E+14,senatormikulski,UCaR3dD8SdaLMM432QSM5wmw,M000702,802,N00001945,S182,1396,300073,53304,Barbara Mikulski,gIQApKSAAP,14440,Barbara Mikulski
